"nflId","gameId","ngsPlayId","gsisPlayId","time","isOnField","x","y","s","dis","event","ndx","team","millisecs_since_epoch","displayName","position","positionGroup","jerseyNumber","height","weight","team.fullName","next_x","next_y","circle1_x","circle1_y","circle1_r","circle2_x","circle2_y","circle2_r","weight_kg"
"2495453","3","685","3502","2016-01-03T23:53:43.300",TRUE,70.71,23.21,10,0.19,NA,87,"HOME",1451865223.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",70.54,23.32,70.5720928432268,23.299234042618,0.113502763367727,70.4341856864536,23.3884680852359,0.151337017823636,106.59412
"2495453","3","685","3502","2016-01-03T23:53:43.400",TRUE,70.54,23.32,10,0.2,NA,88,"HOME",1451865223.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",70.34,23.41,70.3777562861492,23.3930096712329,0.122938255149821,70.2155125722983,23.4660193424658,0.163917673533095,106.59412
"2495453","3","685","3502","2016-01-03T23:53:43.500",TRUE,70.34,23.41,10,0.22,NA,89,"HOME",1451865223.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",70.12,23.5,70.1615319147641,23.4830096712329,0.133241259906863,69.9830638295282,23.5560193424658,0.177655013209151,106.59412
"2495453","3","685","3502","2016-01-03T23:53:43.600",TRUE,70.12,23.5,10,0.23,NA,90,"HOME",1451865223.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",69.91,23.58,69.9496441004566,23.5648974855403,0.125967988892618,69.7792882009132,23.6297949710807,0.16795731852349,106.59412
"2495453","3","685","3502","2016-01-03T23:53:43.700",TRUE,69.91,23.58,10,0.23,NA,91,"HOME",1451865223.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",69.7,23.64,69.7396441004566,23.6286731141553,0.122426010192089,69.5692882009132,23.6773462283105,0.163234680256119,106.59412
"2495453","3","685","3502","2016-01-03T23:53:43.800",TRUE,69.7,23.64,10,0.22,NA,92,"HOME",1451865223.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",69.49,23.71,69.5296441004566,23.6967852998478,0.124083074779243,69.3592882009132,23.7535705996956,0.165444099705657,106.59412
"2495453","3","685","3502","2016-01-03T23:53:43.900",TRUE,69.49,23.71,10,0.22,NA,93,"HOME",1451865223.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",69.26,23.76,69.3034197290715,23.7505609284627,0.131937845860524,69.1168394581431,23.7911218569254,0.175917127814031,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.000",TRUE,69.26,23.76,10,0.23,NA,94,"HOME",1451865224,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",69.02,23.79,69.065307543379,23.7843365570776,0.135579004201275,68.870615086758,23.8086731141552,0.1807720056017,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.100",TRUE,69.02,23.79,10,0.25,NA,95,"HOME",1451865224.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",68.77,23.83,68.8171953576864,23.8224487427702,0.141919973535789,68.6143907153729,23.8548974855403,0.189226631381051,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.200",TRUE,68.77,23.83,10,0.25,NA,96,"HOME",1451865224.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",68.51,23.87,68.5590831719939,23.8624487427702,0.147457733391398,68.3481663439878,23.8948974855403,0.19661031118853,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.300",TRUE,68.51,23.87,10,0.26,NA,97,"HOME",1451865224.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",68.24,23.93,68.2909709863014,23.9186731141553,0.155040522857626,68.0719419726027,23.9673462283105,0.206720697143502,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.400",TRUE,68.24,23.93,10,0.28,NA,98,"HOME",1451865224.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",67.95,23.99,68.0047466149163,23.9786731141552,0.166002375718978,67.7694932298326,24.0273462283105,0.221336500958637,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.500",TRUE,67.95,23.99,10,0.29,NA,99,"HOME",1451865224.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",67.64,24.05,67.6985222435312,24.0386731141553,0.176995443376897,67.4470444870624,24.0873462283105,0.235993924502529,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.600",TRUE,67.64,24.05,10,0.31,NA,100,"HOME",1451865224.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",67.31,24.11,67.3722978721461,24.0986731141553,0.188014250586164,67.1045957442922,24.1473462283105,0.250685667448218,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.700",TRUE,67.31,24.11,10,0.33,NA,101,"HOME",1451865224.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",67,24.15,67.0585222435312,24.1424487427702,0.175211169557036,66.8070444870624,24.1748974855403,0.233614892742715,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.800",TRUE,67,24.15,10,0.32,NA,102,"HOME",1451865224.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",66.69,24.14,66.7485222435312,24.1418878143075,0.173860947767361,66.4970444870624,24.1337756286149,0.231814597023147,106.59412
"2495453","3","685","3502","2016-01-03T23:53:44.900",TRUE,66.69,24.14,10,0.3,NA,103,"HOME",1451865224.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",66.38,24.15,66.4385222435312,24.1481121856925,0.173860947767361,66.1870444870624,24.1562243713851,0.231814597023147,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.000",TRUE,66.38,24.15,10,0.31,NA,104,"HOME",1451865225,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",66.05,24.19,66.1122978721461,24.1824487427702,0.186335518312632,65.8445957442922,24.2148974855403,0.248447357750176,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.100",TRUE,66.05,24.19,10,0.33,NA,105,"HOME",1451865225.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",65.73,24.25,65.7904100578387,24.2386731141553,0.182501920669063,65.5308201156773,24.2873462283105,0.243335894225418,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.200",TRUE,65.73,24.25,10,0.34,NA,106,"HOME",1451865225.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",65.39,24.3,65.4541856864536,24.2905609284627,0.192636888813303,65.1783713729072,24.3311218569254,0.256849185084404,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.300",TRUE,65.39,24.3,10,0.34,NA,107,"HOME",1451865225.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",65.07,24.34,65.1304100578387,24.3324487427702,0.180772005601698,64.8708201156773,24.3648974855403,0.241029340802264,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.400",TRUE,65.07,24.34,10,0.32,NA,108,"HOME",1451865225.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",64.77,24.38,64.8266344292237,24.3724487427702,0.169653273383371,64.5832688584475,24.4048974855403,0.226204364511161,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.500",TRUE,64.77,24.38,10,0.31,"playStopped",109,"HOME",1451865225.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",64.46,24.42,64.5185222435312,24.4124487427702,0.175211169557037,64.2670444870624,24.4448974855403,0.233614892742715,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.600",TRUE,64.46,24.42,10,0.31,NA,110,"HOME",1451865225.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",64.14,24.43,64.2004100578387,24.4281121856925,0.179463626482577,63.9408201156773,24.4362243713851,0.239284835310102,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.700",TRUE,64.14,24.43,10,0.32,NA,111,"HOME",1451865225.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",63.81,24.46,63.8722978721461,24.4543365570776,0.185744377630423,63.6045957442922,24.4786731141553,0.247659170173898,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.800",TRUE,63.81,24.46,10,0.33,NA,112,"HOME",1451865225.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",63.47,24.51,63.5341856864536,24.5005609284627,0.192636888813303,63.2583713729071,24.5411218569254,0.256849185084404,106.59412
"2495453","3","685","3502","2016-01-03T23:53:45.900",TRUE,63.47,24.51,10,0.34,NA,113,"HOME",1451865225.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",63.14,24.56,63.2022978721461,24.5505609284627,0.187092811866798,62.9345957442922,24.5911218569254,0.249457082489063,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.000",TRUE,63.14,24.56,10,0.34,NA,114,"HOME",1451865226,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",62.81,24.61,62.8722978721461,24.6005609284627,0.187092811866798,62.6045957442922,24.6411218569254,0.249457082489064,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.100",TRUE,62.81,24.61,10,0.34,NA,115,"HOME",1451865226.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",62.47,24.65,62.5341856864536,24.6424487427702,0.191901474888238,62.2583713729071,24.6748974855403,0.255868633184317,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.200",TRUE,62.47,24.65,10,0.34,NA,116,"HOME",1451865226.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",62.12,24.69,62.186073500761,24.6824487427702,0.197469668677463,61.9021470015221,24.7148974855403,0.263292891569951,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.300",TRUE,62.12,24.69,10,0.35,NA,117,"HOME",1451865226.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",61.78,24.72,61.8441856864536,24.7143365570776,0.191327531998809,61.5683713729072,24.7386731141552,0.255103375998413,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.400",TRUE,61.78,24.72,10,0.35,NA,118,"HOME",1451865226.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",61.44,24.73,61.5041856864536,24.7281121856925,0.190669481787991,61.2283713729071,24.7362243713851,0.254225975717322,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.500",TRUE,61.44,24.73,10,0.34,NA,119,"HOME",1451865226.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",61.12,24.74,61.1804100578387,24.7381121856925,0.179463626482581,60.9208201156773,24.7462243713851,0.239284835310107,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.600",TRUE,61.12,24.74,10,0.32,NA,120,"HOME",1451865226.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",60.81,24.75,60.8685222435312,24.7481121856925,0.173860947767357,60.6170444870624,24.7562243713851,0.231814597023142,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.700",TRUE,60.81,24.75,10,0.31,NA,121,"HOME",1451865226.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",60.51,24.78,60.5666344292237,24.7743365570776,0.169003791691696,60.3232688584475,24.7986731141553,0.225338388922262,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.800",TRUE,60.51,24.78,10,0.3,NA,122,"HOME",1451865226.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",60.22,24.79,60.2747466149163,24.7881121856925,0.16265617395822,60.0394932298326,24.7962243713851,0.21687489861096,106.59412
"2495453","3","685","3502","2016-01-03T23:53:46.900",TRUE,60.22,24.79,10,0.29,NA,123,"HOME",1451865226.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",59.94,24.79,59.9928588006088,24.79,0.156954054151756,59.7657176012177,24.79,0.209272072202341,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.000",TRUE,59.94,24.79,10,0.28,NA,124,"HOME",1451865227,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",59.69,24.8,59.7371953576865,24.7981121856925,0.140249613580285,59.5343907153729,24.8062243713851,0.186999484773713,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.100",TRUE,59.69,24.8,10,0.26,NA,125,"HOME",1451865227.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",59.44,24.83,59.4871953576865,24.8243365570776,0.141142932252646,59.2843907153729,24.8486731141552,0.188190576336862,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.200",TRUE,59.44,24.83,10,0.25,NA,126,"HOME",1451865227.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",59.21,24.86,59.2534197290715,24.8543365570776,0.130018647660267,59.0668394581431,24.8786731141553,0.173358196880356,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.300",TRUE,59.21,24.86,10,0.24,NA,127,"HOME",1451865227.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",58.99,24.86,59.0315319147641,24.86,0.123321042547807,58.8530638295282,24.86,0.164428056730409,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.400",TRUE,58.99,24.86,10,0.21,NA,128,"HOME",1451865227.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",58.79,24.82,58.8277562861492,24.8275512572298,0.114330254979615,58.6655125722983,24.7951025144597,0.152440339972821,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.500",TRUE,58.79,24.82,10,0.21,NA,129,"HOME",1451865227.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",58.58,24.76,58.6196441004566,24.7713268858448,0.122426010192093,58.4492882009132,24.7226537716895,0.163234680256123,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.600",TRUE,58.58,24.76,10,0.22,NA,130,"HOME",1451865227.6,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",58.38,24.71,58.4177562861492,24.7194390715373,0.115560382792248,58.2555125722983,24.6788781430746,0.154080510389664,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.700",TRUE,58.38,24.71,10,0.21,NA,131,"HOME",1451865227.7,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",58.19,24.67,58.2258684718417,24.6775512572298,0.108839160132541,58.0717369436834,24.6451025144597,0.145118880176721,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.800",TRUE,58.19,24.67,10,0.19,NA,132,"HOME",1451865227.8,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",58.01,24.61,58.0439806575342,24.6213268858447,0.106356921239347,57.8979613150685,24.5726537716895,0.14180922831913,106.59412
"2495453","3","685","3502","2016-01-03T23:53:47.900",TRUE,58.01,24.61,10,0.19,NA,133,"HOME",1451865227.9,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",57.83,24.53,57.8639806575342,24.5451025144597,0.110415582911145,57.7179613150685,24.4802050289193,0.14722077721486,106.59412
"2495453","3","685","3502","2016-01-03T23:53:48.000",TRUE,57.83,24.53,10,0.2,NA,134,"HOME",1451865228,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",57.63,24.45,57.6677562861492,24.4651025144597,0.120746206965015,57.5055125722983,24.4002050289193,0.160994942620019,106.59412
"2495453","3","685","3502","2016-01-03T23:53:48.100",TRUE,57.63,24.45,10,0.22,NA,135,"HOME",1451865228.1,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",57.43,24.37,57.4677562861492,24.3851025144597,0.120746206965017,57.3055125722983,24.3202050289193,0.160994942620023,106.59412
"2495453","3","685","3502","2016-01-03T23:53:48.200",TRUE,57.43,24.37,10,0.22,NA,136,"HOME",1451865228.2,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",57.25,24.25,57.2839806575342,24.2726537716895,0.121265547886308,57.1379613150685,24.175307543379,0.161687397181744,106.59412
"2495453","3","685","3502","2016-01-03T23:53:48.300",TRUE,57.25,24.25,10,0.21,NA,137,"HOME",1451865228.3,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",57.07,24.15,57.1039806575342,24.1688781430746,0.115424349333923,56.9579613150685,24.0877562861492,0.15389913244523,106.59412
"2495453","3","685","3502","2016-01-03T23:53:48.400",TRUE,57.07,24.15,10,0.2,NA,138,"HOME",1451865228.4,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",56.88,24.1,56.9158684718417,24.1094390715373,0.110130638996347,56.7617369436834,24.0688781430746,0.14684085199513,106.59412
"2495453","3","685","3502","2016-01-03T23:53:48.500",TRUE,56.88,24.1,10,0.19,NA,139,"HOME",1451865228.5,"Zaire Rose","QB","QB","2","6-4","235","Hamburg Sea Devils",56.88,24.1,56.88,24.1,0,56.88,24.1,0,106.59412
"2530702","3","685","3502","2016-01-03T23:53:34.700",TRUE,65.98,22.98,10,0.06,NA,1,"HOME",1451865214.7,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",65.95,22.91,65.9589773570776,22.9309471665145,0.0426902308737591,65.9379547141553,22.8818943330289,0.0569203078316788,92.079176
"2530702","3","685","3502","2016-01-03T23:53:34.800",TRUE,65.95,22.91,10,0.08,NA,2,"HOME",1451865214.8,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",65.94,22.88,65.9429924523592,22.8889773570776,0.0177261535398927,65.9359849047184,22.8679547141552,0.0236348713865236,92.079176
"2530702","3","685","3502","2016-01-03T23:53:34.900",TRUE,65.94,22.88,10,0.02,NA,3,"HOME",1451865214.9,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",65.95,22.9,65.9470075476408,22.8940150952816,0.012534283372412,65.9540150952816,22.9080301905632,0.0167123778298827,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.000",TRUE,65.95,22.9,10,0.01,NA,4,"HOME",1451865215,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",65.95,22.87,65.95,22.8789773570776,0.0168165058019724,65.95,22.8579547141553,0.0224220077359632,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.100",TRUE,65.95,22.87,10,0.02,NA,5,"HOME",1451865215.1,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",65.96,22.81,65.9570075476408,22.8279547141553,0.0340969371275966,65.9640150952816,22.7859094283105,0.0454625828367955,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.200",TRUE,65.96,22.81,10,0.06,NA,6,"HOME",1451865215.2,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",65.97,22.77,65.9670075476408,22.7819698094368,0.0231120765584502,65.9740150952816,22.7539396188737,0.0308161020779336,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.300",TRUE,65.97,22.77,10,0.05,NA,7,"HOME",1451865215.3,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",65.99,22.78,65.9840150952816,22.7770075476408,0.0125342833724094,65.9980301905632,22.7840150952816,0.0167123778298792,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.400",TRUE,65.99,22.78,10,0.03,NA,8,"HOME",1451865215.4,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.03,22.79,66.0180301905632,22.7870075476408,0.0231120765584531,66.0460603811263,22.7940150952816,0.0308161020779375,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.500",TRUE,66.03,22.79,10,0.04,NA,9,"HOME",1451865215.5,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.07,22.84,66.0580301905632,22.825037738204,0.0358927252965136,66.0860603811263,22.8600754764079,0.0478569670620182,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.600",TRUE,66.07,22.84,10,0.06,NA,10,"HOME",1451865215.6,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.11,22.96,66.0980301905632,22.9240905716895,0.0709046141595664,66.1260603811263,23.008181143379,0.0945394855460885,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.700",TRUE,66.11,22.96,10,0.12,NA,11,"HOME",1451865215.7,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.15,23.06,66.1380301905632,23.0300754764079,0.0603731034825084,66.1660603811263,23.1001509528158,0.0804974713100112,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.800",TRUE,66.15,23.06,10,0.11,NA,12,"HOME",1451865215.8,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.19,23.09,66.1780301905632,23.0810226429224,0.0280275096699531,66.2060603811263,23.1020452858447,0.0373700128932708,92.079176
"2530702","3","685","3502","2016-01-03T23:53:35.900",TRUE,66.19,23.09,10,0.05,NA,13,"HOME",1451865215.9,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.26,22.99,66.2390528334855,23.0199245235921,0.0684238711113701,66.2881056669711,22.9498490471842,0.0912318281484934,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.000",TRUE,66.26,22.99,10,0.11,NA,14,"HOME",1451865216,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.34,22.84,66.3160603811263,22.8848867853881,0.0952935328778501,66.3721207622527,22.7797735707763,0.127058043837134,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.100",TRUE,66.34,22.84,10,0.17,NA,15,"HOME",1451865216.1,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.4,22.74,66.3820452858448,22.7699245235921,0.0653708242471319,66.4240905716895,22.6998490471842,0.0871610989961759,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.200",TRUE,66.4,22.74,10,0.12,NA,16,"HOME",1451865216.2,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.43,22.74,66.4210226429224,22.74,0.0168165058019744,66.4420452858448,22.74,0.0224220077359659,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.300",TRUE,66.43,22.74,10,0.03,NA,17,"HOME",1451865216.3,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.45,22.8,66.4440150952816,22.7820452858447,0.0354523070797829,66.4580301905632,22.8240905716895,0.0472697427730438,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.400",TRUE,66.45,22.8,10,0.06,NA,18,"HOME",1451865216.4,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.45,22.9,66.45,22.8700754764079,0.0560550193399113,66.45,22.9401509528158,0.0747400257865484,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.500",TRUE,66.45,22.9,10,0.1,NA,19,"HOME",1451865216.5,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.43,23.05,66.4359849047184,23.0051132146119,0.0848266366916872,66.4219698094368,23.1102264292237,0.113102182255583,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.600",TRUE,66.43,23.05,10,0.16,NA,20,"HOME",1451865216.6,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.38,23.2,66.394962261796,23.1551132146119,0.0886307676994572,66.3599245235921,23.2602264292237,0.11817435693261,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.700",TRUE,66.38,23.2,10,0.15,NA,21,"HOME",1451865216.7,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.3,23.27,66.3239396188737,23.2490528334855,0.0595873029118925,66.2678792377473,23.2981056669711,0.0794497372158566,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.800",TRUE,66.3,23.27,10,0.1,NA,22,"HOME",1451865216.8,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.3,23.24,66.3,23.2489773570776,0.0168165058019744,66.3,23.2279547141552,0.0224220077359659,92.079176
"2530702","3","685","3502","2016-01-03T23:53:36.900",TRUE,66.3,23.24,10,0.03,NA,23,"HOME",1451865216.9,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.47,23.14,66.4191283098935,23.1699245235921,0.110557779470918,66.5382566197869,23.0998490471842,0.147410372627891,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.000",TRUE,66.47,23.14,10,0.2,NA,24,"HOME",1451865217,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.65,23.06,66.5961358575343,23.0839396188737,0.11041558291115,66.7222717150685,23.0278792377473,0.147220777214866,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.100",TRUE,66.65,23.06,10,0.2,NA,25,"HOME",1451865217.1,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.66,23.06,66.6570075476408,23.06,0.00560550193398615,66.6640150952816,23.06,0.0074740025786482,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.200",TRUE,66.66,23.06,10,0.01,NA,26,"HOME",1451865217.2,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.55,23.11,66.5829169759513,23.095037738204,0.0677315375734895,66.5058339519026,23.1300754764079,0.0903087167646526,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.300",TRUE,66.55,23.11,10,0.11,NA,27,"HOME",1451865217.3,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.4,23.14,66.4448867853881,23.1310226429224,0.0857476912347059,66.3397735707763,23.1520452858447,0.114330254979608,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.400",TRUE,66.4,23.14,10,0.15,NA,28,"HOME",1451865217.4,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.27,23.15,66.3089018806697,23.1470075476408,0.073086803380893,66.2178037613394,23.1540150952816,0.0974490711745241,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.500",TRUE,66.27,23.15,10,0.14,NA,29,"HOME",1451865217.5,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.18,23.16,66.2069320712329,23.1570075476408,0.050759978904859,66.1438641424658,23.1640150952816,0.0676799718731453,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.600",TRUE,66.18,23.16,10,0.09,"snap",30,"HOME",1451865217.6,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.14,23.18,66.1519698094368,23.1740150952816,0.025068566744825,66.1239396188737,23.1880301905632,0.0334247556597666,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.700",TRUE,66.14,23.18,10,0.04,NA,31,"HOME",1451865217.7,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.17,23.31,66.1610226429224,23.2710981193303,0.0747867237141213,66.1820452858448,23.3621962386606,0.0997156316188285,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.800",TRUE,66.17,23.31,10,0.13,NA,32,"HOME",1451865217.8,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.2,23.54,66.1910226429224,23.4711735957382,0.130018647660269,66.2120452858448,23.6323471914764,0.173358196880358,92.079176
"2530702","3","685","3502","2016-01-03T23:53:37.900",TRUE,66.2,23.54,10,0.24,NA,33,"HOME",1451865217.9,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.22,23.84,66.2140150952816,23.7502264292237,0.168538343846466,66.2280301905632,23.9604528584475,0.224717791795288,92.079176
"2530702","3","685","3502","2016-01-03T23:53:38.000",TRUE,66.22,23.84,10,0.3,NA,34,"HOME",1451865218,"Spencer Hawkins","RB","RB","32","5-8","203","Hamburg Sea Devils",66.21,24.17,66.2129924523592,24.0712490721461,0.185066476180475,66.2059849047184,24.3024981442922,0.246755301573966,92.079176
