"nflId","gameId","ngsPlayId","gsisPlayId","time","isOnField","x","y","s","dis","event","ndx","team","millisecs_since_epoch","displayName","position","positionGroup","jerseyNumber","height","weight","team.fullName"
"2495471","3","685","3502","2016-01-03T23:53:44.700",TRUE,58.47,12.33,1.62,0.19,NA,101,"HOME",1451865224.7,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:44.800",TRUE,58.31,12.4,1.6,0.18,NA,102,"HOME",1451865224.8,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:44.900",TRUE,58.16,12.46,1.57,0.16,NA,103,"HOME",1451865224.9,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.000",TRUE,58.03,12.53,1.54,0.14,NA,104,"HOME",1451865225,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.100",TRUE,57.91,12.59,1.5,0.14,NA,105,"HOME",1451865225.1,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.200",TRUE,57.8,12.67,1.46,0.14,NA,106,"HOME",1451865225.2,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.300",TRUE,57.67,12.74,1.43,0.15,NA,107,"HOME",1451865225.3,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.400",TRUE,57.53,12.81,1.41,0.16,NA,108,"HOME",1451865225.4,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.500",TRUE,57.4,12.89,1.4,0.16,"playStopped",109,"HOME",1451865225.5,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.600",TRUE,57.27,12.96,1.38,0.15,NA,110,"HOME",1451865225.6,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.700",TRUE,57.16,13.01,1.35,0.12,NA,111,"HOME",1451865225.7,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.800",TRUE,57.08,13.08,1.32,0.1,NA,112,"HOME",1451865225.8,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:45.900",TRUE,57.01,13.17,1.31,0.11,NA,113,"HOME",1451865225.9,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.000",TRUE,56.95,13.26,1.3,0.11,NA,114,"HOME",1451865226,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.100",TRUE,56.88,13.34,1.3,0.11,NA,115,"HOME",1451865226.1,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.200",TRUE,56.79,13.43,1.29,0.13,NA,116,"HOME",1451865226.2,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.300",TRUE,56.67,13.52,1.27,0.15,NA,117,"HOME",1451865226.3,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.400",TRUE,56.52,13.61,1.23,0.17,NA,118,"HOME",1451865226.4,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.500",TRUE,56.42,13.72,1.21,0.15,NA,119,"HOME",1451865226.5,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.600",TRUE,56.34,13.82,1.22,0.13,NA,120,"HOME",1451865226.6,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.700",TRUE,56.29,13.93,1.23,0.13,NA,121,"HOME",1451865226.7,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.800",TRUE,56.23,14.05,1.23,0.13,NA,122,"HOME",1451865226.8,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:46.900",TRUE,56.16,14.16,1.23,0.13,NA,123,"HOME",1451865226.9,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.000",TRUE,56.08,14.27,1.23,0.14,NA,124,"HOME",1451865227,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.100",TRUE,56.02,14.37,1.22,0.12,NA,125,"HOME",1451865227.1,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.200",TRUE,55.97,14.47,1.2,0.11,NA,126,"HOME",1451865227.2,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.300",TRUE,55.91,14.53,1.16,0.09,NA,127,"HOME",1451865227.3,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.400",TRUE,55.87,14.64,1.13,0.11,NA,128,"HOME",1451865227.4,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.500",TRUE,55.81,14.74,1.12,0.12,NA,129,"HOME",1451865227.5,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.600",TRUE,55.74,14.84,1.12,0.12,NA,130,"HOME",1451865227.6,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.700",TRUE,55.67,14.94,1.14,0.12,NA,131,"HOME",1451865227.7,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.800",TRUE,55.61,15.02,1.15,0.1,NA,132,"HOME",1451865227.8,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:47.900",TRUE,55.54,15.11,1.15,0.11,NA,133,"HOME",1451865227.9,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:48.000",TRUE,55.48,15.19,1.13,0.11,NA,134,"HOME",1451865228,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:48.100",TRUE,55.43,15.28,1.11,0.1,NA,135,"HOME",1451865228.1,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:48.200",TRUE,55.35,15.34,1.12,0.1,NA,136,"HOME",1451865228.2,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:48.300",TRUE,55.29,15.42,1.12,0.1,NA,137,"HOME",1451865228.3,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:48.400",TRUE,55.25,15.51,1.13,0.1,NA,138,"HOME",1451865228.4,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495471","3","685","3502","2016-01-03T23:53:48.500",TRUE,55.2,15.64,1.14,0.13,NA,139,"HOME",1451865228.5,"Orlando Davis","WR","WR","82","6-0","205","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:34.700",TRUE,60.45,19.34,0.93,0.19,NA,1,"HOME",1451865214.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:34.800",TRUE,60.46,19.2,0.93,0.14,NA,2,"HOME",1451865214.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:34.900",TRUE,60.49,19.03,0.92,0.18,NA,3,"HOME",1451865214.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.000",TRUE,60.51,18.87,0.94,0.16,NA,4,"HOME",1451865215,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.100",TRUE,60.49,18.72,0.98,0.15,NA,5,"HOME",1451865215.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.200",TRUE,60.45,18.6,1.03,0.13,NA,6,"HOME",1451865215.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.300",TRUE,60.42,18.54,1.08,0.07,NA,7,"HOME",1451865215.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.400",TRUE,60.41,18.51,0.97,0.03,NA,8,"HOME",1451865215.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.500",TRUE,60.4,18.49,0.86,0.02,NA,9,"HOME",1451865215.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.600",TRUE,60.4,18.48,0.77,0.01,NA,10,"HOME",1451865215.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.700",TRUE,60.4,18.48,0.71,0,NA,11,"HOME",1451865215.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.800",TRUE,60.4,18.48,0.6,0,NA,12,"HOME",1451865215.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:35.900",TRUE,60.4,18.48,0.49,0,NA,13,"HOME",1451865215.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.000",TRUE,60.42,18.53,0.28,0.06,NA,14,"HOME",1451865216,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.100",TRUE,60.43,18.57,0.13,0.04,NA,15,"HOME",1451865216.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.200",TRUE,60.44,18.61,0.04,0.04,NA,16,"HOME",1451865216.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.300",TRUE,60.46,18.64,0.03,0.04,NA,17,"HOME",1451865216.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.400",TRUE,60.47,18.67,0.06,0.03,NA,18,"HOME",1451865216.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.500",TRUE,60.48,18.7,0.1,0.03,NA,19,"HOME",1451865216.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.600",TRUE,60.49,18.74,0.16,0.04,NA,20,"HOME",1451865216.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.700",TRUE,60.5,18.77,2.27,0.04,NA,21,"HOME",1451865216.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.800",TRUE,60.51,18.8,2.57,0.04,NA,22,"HOME",1451865216.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:36.900",TRUE,60.53,18.84,2.17,0.04,NA,23,"HOME",1451865216.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.000",TRUE,60.54,18.87,1.73,0.04,NA,24,"HOME",1451865217,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.100",TRUE,60.55,18.9,1.25,0.04,NA,25,"HOME",1451865217.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.200",TRUE,60.56,18.94,1.05,0.04,NA,26,"HOME",1451865217.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.300",TRUE,60.57,18.97,1.05,0.04,NA,27,"HOME",1451865217.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.400",TRUE,60.58,19,1.04,0.04,NA,28,"HOME",1451865217.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.500",TRUE,60.6,19.04,1.05,0.04,NA,29,"HOME",1451865217.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.600",TRUE,60.62,19.47,1.08,0.44,"snap",30,"HOME",1451865217.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.700",TRUE,60.67,19.72,1.09,0.26,NA,31,"HOME",1451865217.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.800",TRUE,60.78,19.81,1.1,0.14,NA,32,"HOME",1451865217.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:37.900",TRUE,60.89,19.78,1.18,0.11,NA,33,"HOME",1451865217.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.000",TRUE,60.92,19.65,1.27,0.14,NA,34,"HOME",1451865218,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.100",TRUE,61.07,19.53,1.34,0.19,NA,35,"HOME",1451865218.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.200",TRUE,61.31,19.39,1.41,0.28,NA,36,"HOME",1451865218.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.300",TRUE,61.48,19.15,1.5,0.29,NA,37,"HOME",1451865218.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.400",TRUE,61.59,18.85,1.71,0.33,NA,38,"HOME",1451865218.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.500",TRUE,61.65,18.55,2.18,0.31,NA,39,"HOME",1451865218.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.600",TRUE,61.64,18.27,2.6,0.28,NA,40,"HOME",1451865218.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.700",TRUE,61.55,17.98,2.9,0.3,NA,41,"HOME",1451865218.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.800",TRUE,61.52,17.67,3.16,0.31,NA,42,"HOME",1451865218.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:38.900",TRUE,61.49,17.37,3.38,0.31,NA,43,"HOME",1451865218.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.000",TRUE,61.44,17.07,3.63,0.3,NA,44,"HOME",1451865219,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.100",TRUE,61.35,16.77,3.9,0.32,NA,45,"HOME",1451865219.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.200",TRUE,61.23,16.41,4.13,0.38,NA,46,"HOME",1451865219.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.300",TRUE,61.11,16.01,4.31,0.42,"passForward",47,"HOME",1451865219.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.400",TRUE,60.97,15.55,4.46,0.48,NA,48,"HOME",1451865219.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.500",TRUE,60.79,15.04,4.58,0.54,NA,49,"HOME",1451865219.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.600",TRUE,60.54,14.59,4.68,0.51,NA,50,"HOME",1451865219.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.700",TRUE,60.25,14.13,4.77,0.54,NA,51,"HOME",1451865219.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.800",TRUE,59.93,13.65,4.85,0.58,NA,52,"HOME",1451865219.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:39.900",TRUE,59.58,13.17,4.93,0.59,NA,53,"HOME",1451865219.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.000",TRUE,59.21,12.7,4.97,0.6,NA,54,"HOME",1451865220,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.100",TRUE,58.79,12.24,4.96,0.62,NA,55,"HOME",1451865220.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.200",TRUE,58.38,11.81,4.93,0.6,NA,56,"HOME",1451865220.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.300",TRUE,57.92,11.44,4.86,0.59,NA,57,"HOME",1451865220.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.400",TRUE,57.47,11.15,4.76,0.53,NA,58,"HOME",1451865220.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.500",TRUE,57.05,10.86,4.64,0.51,NA,59,"HOME",1451865220.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.600",TRUE,56.6,10.62,4.48,0.51,NA,60,"HOME",1451865220.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.700",TRUE,56.13,10.46,4.27,0.5,NA,61,"HOME",1451865220.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.800",TRUE,55.65,10.34,4.06,0.5,NA,62,"HOME",1451865220.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:40.900",TRUE,55.2,10.28,3.84,0.45,NA,63,"HOME",1451865220.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.000",TRUE,54.8,10.23,3.59,0.4,NA,64,"HOME",1451865221,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.100",TRUE,54.43,10.17,3.35,0.37,NA,65,"HOME",1451865221.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.200",TRUE,54.08,10.14,3.12,0.35,NA,66,"HOME",1451865221.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.300",TRUE,53.76,10.14,2.91,0.32,NA,67,"HOME",1451865221.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.400",TRUE,53.46,10.17,2.73,0.3,NA,68,"HOME",1451865221.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.500",TRUE,53.2,10.23,2.55,0.27,NA,69,"HOME",1451865221.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.600",TRUE,52.99,10.32,2.35,0.23,NA,70,"HOME",1451865221.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.700",TRUE,52.79,10.43,2.13,0.22,NA,71,"HOME",1451865221.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.800",TRUE,52.63,10.58,1.91,0.22,NA,72,"HOME",1451865221.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:41.900",TRUE,52.5,10.74,1.76,0.21,NA,73,"HOME",1451865221.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.000",TRUE,52.41,10.92,1.66,0.2,NA,74,"HOME",1451865222,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.100",TRUE,52.32,11.04,1.59,0.15,NA,75,"HOME",1451865222.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.200",TRUE,52.23,11.13,1.54,0.13,NA,76,"HOME",1451865222.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.300",TRUE,52.14,11.22,1.54,0.13,NA,77,"HOME",1451865222.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.400",TRUE,52.06,11.3,1.53,0.11,NA,78,"HOME",1451865222.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.500",TRUE,52.01,11.39,1.51,0.1,NA,79,"HOME",1451865222.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.600",TRUE,52,11.49,1.5,0.11,NA,80,"HOME",1451865222.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.700",TRUE,52.02,11.59,1.47,0.1,NA,81,"HOME",1451865222.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.800",TRUE,52.02,11.72,1.44,0.13,NA,82,"HOME",1451865222.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:42.900",TRUE,51.99,11.87,1.41,0.15,NA,83,"HOME",1451865222.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.000",TRUE,51.95,12.04,1.42,0.17,NA,84,"HOME",1451865223,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.100",TRUE,51.91,12.2,1.46,0.17,NA,85,"HOME",1451865223.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.200",TRUE,51.85,12.41,1.49,0.21,NA,86,"HOME",1451865223.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.300",TRUE,51.81,12.61,1.53,0.2,NA,87,"HOME",1451865223.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.400",TRUE,51.79,12.77,1.57,0.16,NA,88,"HOME",1451865223.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.500",TRUE,51.78,12.92,1.6,0.16,NA,89,"HOME",1451865223.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.600",TRUE,51.75,13.07,1.64,0.15,NA,90,"HOME",1451865223.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.700",TRUE,51.71,13.22,1.65,0.15,NA,91,"HOME",1451865223.7,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.800",TRUE,51.69,13.36,1.65,0.14,NA,92,"HOME",1451865223.8,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:43.900",TRUE,51.67,13.51,1.65,0.15,NA,93,"HOME",1451865223.9,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:44.000",TRUE,51.63,13.68,1.66,0.17,NA,94,"HOME",1451865224,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:44.100",TRUE,51.61,13.85,1.65,0.17,NA,95,"HOME",1451865224.1,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:44.200",TRUE,51.57,14,1.64,0.16,NA,96,"HOME",1451865224.2,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:44.300",TRUE,51.53,14.16,1.66,0.17,NA,97,"HOME",1451865224.3,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:44.400",TRUE,51.45,14.32,1.68,0.18,NA,98,"HOME",1451865224.4,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:44.500",TRUE,51.33,14.47,1.69,0.18,NA,99,"HOME",1451865224.5,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
"2495758","3","685","3502","2016-01-03T23:53:44.600",TRUE,51.23,14.59,1.71,0.17,NA,100,"HOME",1451865224.6,"Jake Dahl","T","OL","74","6-5","315","Hamburg Sea Devils"
